id,url,ticker,indice_sector,periodo,fecha,titulo,regimen_mercado
1128,https://www.elconfidencial.com/mercados/el-valor-anadido/2024-04-15/petroleo-dolares-riesgo-israel-iran-crisis-energetica_3867009/,XLE,Sector Energía,subidas tensiones oriente medio,2024-04-15,¿Petróleo a 150 dólares? El riesgo de que Israel e Irán desaten una nueva crisis energética,bullish
1129,https://www.elmundo.es/economia/dinero-inversion/2023/10/13/65297305fc6c838d198b4577.html,XLE,Sector Energía,subidas tensiones oriente medio,2023-10-13,El precio del petróleo enfila los 100 dólares ante la escalada bélica entre Israel y Gaza,bullish
1130,https://www.cnbc.com/2017/05/25/opec-agrees-to-extend-oil-production-cuts-for-nine-months-delegate-tells-reuters.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-05-25,OPEC and non-OPEC members agree to extend production cuts for nine months,sideways
1131,https://www.cnbc.com/2017/05/31/oil-futures-climb-1-percent-after-us-stockpile-draw.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-06-01,Oil prices eke out gains as US crude stocks fall more than expected,sideways
1132,https://www.cnbc.com/2017/05/24/oil-prices-rise-in-anticipation-of-extended-opec-led-production-cut.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-05-25,Oil prices drop as OPEC output cut extension disappoints the market,sideways
1133,https://www.cnbc.com/2017/04/13/opec-oil-producers-brent-wti-deal-iea.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-04-13,"Oil market is now 'very close' to reaching a balance, IEA says",sideways
1134,https://www.cnbc.com/2017/05/08/oil-struggles-to-rally-even-as-exporters-talk-up-output-cut-extensions.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-05-08,Oil struggles to rally even as exporters talk up output-cut extensions,sideways
1135,https://www.cnbc.com/2017/05/10/oil-prices-rise-on-falling-us-crude-stocks-saudi-supply-cut-to-asia.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-05-11,Oil prices rise as more countries aim to join OPEC-led cuts,sideways
1136,https://www.cnbc.com/2017/05/09/oil-prices-rise-in-asia-in-expectation-of-aramco-supply-cut.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-05-10,Oil surges after larger-than-expected drop in US stockpiles,sideways
1137,https://www.cnbc.com/2017/06/04/oil-subdued-as-rising-us-output-undermines-opec-effort-to-cut-supply.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-06-05,Oil prices fall on fears Middle East spat could harm OPEC cuts,sideways
1138,https://www.ft.com/content/4d520dd4-f88b-3d8b-af83-8420c90d77b5,XLE,Sector Energía,lateralizacion opep estabilizada,2017-05-10,Oil extends gains as US crude stocks fall for 5th straight week,sideways
1139,https://www.cnbc.com/2017/05/10/the-oil-market-wants-opec-to-cut-deeper-it-probably-won-percent-u2019t-get-them.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-05-10,The oil market wants OPEC to cut deeper. It probably won’t get them,sideways
1140,https://www.cnbc.com/2017/06/06/oil-eases-on-oversupply-but-mideast-tension-and-falling-us-stocks-support.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-06-07,Oil prices fall on surprise rise in US crude stockpiles,sideways
1141,https://www.cnbc.com/2017/02/27/us-oil-ticks-up-for-2nd-day-on-record-opec-output-cut-compliance.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-02-28,Oil pares losses after Reuters survey shows further OPEC output cuts,sideways
1142,https://finance.yahoo.com/news/oil-prices-rise-expectation-output-cut-extension-003652279--finance.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-05-08,"Oil rebounds, as OPEC talks up cutting supply into 2018",sideways
1143,https://www.cnbc.com/2017/04/22/xle-etf-hits-post-election-low.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-04-22,XLE ETF hits post election low,sideways
1144,https://www.ft.com/content/e214fd48-e823-30c4-9517-4cf1ba8cd445,XLE,Sector Energía,lateralizacion opep estabilizada,2017-05-04,US energy stocks sink as oil slides,sideways
1145,https://www.cnbc.com/2017/06/08/oil-prices-continue-to-slide-as-supply-overhang-prevails.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-06-09,US oil rises 0.4% to settle at $45.83 as Nigerian pipeline leak overshadows supply worries,sideways
1146,https://www.investing.com/analysis/the-relationship-between-oil-and-energy-200178202,XLE,Sector Energía,lateralizacion opep estabilizada,2017-03-08,The Relationship Between Oil And XLE (It's Complicated),sideways
1147,https://www.cnbc.com/2017/06/07/oil-rises-off-1-month-lows-struck-after-surprise-stock-build.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-06-08,"Oil prices wobble after hitting one-month low, as supply concern grows",sideways
1148,https://www.cnbc.com/2017/05/31/oil-prices-crushed-as-traders-bet-against-opec-russia-in-game-of-chicken.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-05-31,"Oil prices crushed as traders bet against OPEC, Russia in 'game of chicken'",sideways
1149,https://www.cnbc.com/2017/06/13/oil-prices-fall-on-opec-output-increase-rising-us-crude-stocks.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-06-14,Oil settles at 7-month low on surprise spike in US gasoline stockpiles,sideways
1150,https://cincodias.elpais.com/cincodias/2017/05/15/companias/1494858704_352242.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-05-16,Las petroleras aprovechan en Bolsa la prolongación del pacto de la OPEP,sideways
1151,https://www.expansion.com/opinion/2017/06/07/5937fd90268e3e4f618b4618.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-06-07,La geopol�tica y los niveles de producci�n afectar�n al precio del crudo,sideways
1152,https://cincodias.elpais.com/cincodias/2017/05/25/mercados/1495717545_209122.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-05-25,La OPEP acuerda prolongar nueve meses el recorte de la producción,sideways
1153,https://cincodias.elpais.com/cincodias/2017/05/23/mercados/1495565589_838673.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-05-25,La OPEP tropieza con Trump en su intento por recortar la producción de crudo,sideways
1154,https://cincodias.elpais.com/cincodias/2017/06/21/mercados/1498074060_263797.html,XLE,Sector Energía,lateralizacion opep estabilizada,2017-06-22,El círculo vicioso de los ‘frackers’: sufren en Bolsa la recuperación de su negocio,sideways
1155,https://www.cnbc.com/2019/06/28/cnbc-oil-survey-oil-to-trade-in-current-range-or-higher-this-summer.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-06-28,CNBC oil survey: Oil to trade in current range or higher this summer,sideways
1156,https://www.cnbc.com/2019/06/12/oil-market-opec-supply-cuts-us-crude-inventories-in-focus.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-06-12,"Oil market: OPEC supply cuts, US crude inventories in focus",sideways
1157,https://www.cnbc.com/2019/06/18/oil-market-middle-east-tensions-us-china-trade-war-in-focus.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-06-18,"Oil Market: Middle East tensions, US-China trade war in focus",sideways
1158,https://www.cnbc.com/2019/07/03/opec-alliance-struggling-in-an-era-of-abundant-supply.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-07-03,OPEC alliance struggling in an era of abundant supply,sideways
1159,https://www.cnbc.com/2019/06/19/oil-market-middle-east-tensions-us-china-trade-in-focus.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-06-19,"Oil Market: Oil prices little changed on US inventory data, hopes for trade deal",sideways
1160,https://www.cnbc.com/2019/07/04/oil-jp-morgan-says-opecs-free-pass-for-us-shale-will-be-short-lived.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-07-04,Oil: JP Morgan says OPEC's free pass for US shale will be short-lived,sideways
1161,https://www.cnbc.com/2019/06/27/opec-may-have-less-influence-on-oil-prices-than-g-20-but-there-is-one-big-wild-card.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-06-27,"OPEC may have less influence on oil prices than G-20, but there is one big wild card",sideways
1162,https://www.cnbc.com/2019/07/09/oil-markets-trade-global-economy-in-focus.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-07-09,"Oil markets: trade, global economy in focus",sideways
1163,https://www.cnbc.com/2019/06/13/oil-market-us-crude-stockpiles-opec-supply-cuts-in-focus.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-06-13,"Oil Market: US crude stockpiles, OPEC supply cuts in focus",sideways
1164,https://www.cnbc.com/2019/06/14/oil-market-middle-east-tanker-attacks-us-iran-tensions-in-focus.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-06-14,"Oil Market: Middle East tanker attacks, US-Iran tensions in focus",sideways
1165,https://www.cnbc.com/2019/06/13/tanker-attacks-reignite-oil-fear-premium-prices-could-spike-to-80.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-06-13,"Tanker attacks reignite oil fear premium, prices could spike to $80",sideways
1166,https://www.cnbc.com/2019/06/10/oil-market-us-mexico-tariffs-lifted-opec-supply-cuts-in-focus.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-06-10,"Oil falls amid uncertainty on supply cuts, US-China tariffs",sideways
1167,https://www.cnbc.com/2019/06/06/oil-market-us-crude-stockpiles-opec-supply-cuts-in-focus.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-06-06,Oil prices firm above January lows but concerns grow about demand,sideways
1168,https://www.cnbc.com/2019/06/11/oil-market-opec-supply-cuts-economic-slowdown-in-focus.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-06-11,Oil steadies as OPEC supply cuts counter growth concerns,sideways
1169,https://www.cnbc.com/2019/05/02/oil-market-us-sanctions-on-iran-venezuela-crisis-in-focus.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-05-02,"Oil prices sink as supply concerns ease, despite geopolitical turmoil",sideways
1170,https://www.investing.com/analysis/can-north-dakotas-production-boom-survive-low-oil-prices-200432798,XLE,Sector Energía,lateralizacion petroleo estable,2019-06-19,Can North Dakota's Production Boom Survive Low Oil Prices?,sideways
1171,https://www.cnbc.com/2019/04/30/oil-traders-eye-saudi-arabias-response-in-critical-juncture-for-crude.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-04-30,Oil traders eye Saudi Arabia's response in critical juncture for crude,sideways
1172,https://www.cnbc.com/2019/05/15/risks-are-rising-for-an-oil-price-spike-as-tensions-between-the-us-and-iran-increase.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-05-15,Risks are rising for an oil price spike as tensions between the U.S. and Iran increase,sideways
1173,https://www.cnbc.com/2019/06/13/oil-jumps-more-than-3percent-on-reports-of-tanker-incident-in-the-gulf-of-oman.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-06-13,Oil jumps on reports of tanker attacks in Gulf of Oman off Iran coast,sideways
1174,https://www.cnbc.com/2019/06/05/oil-markets-us-crude-inventories-rosneft-comments-in-focus.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-06-05,Oil sinks as US crude stockpiles unexpectedly surge,sideways
1175,https://www.elmundo.es/economia/2019/06/15/5d03df22fdddfff4328b45ab.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-06-14,¿Por qué la tensión con Irán no hace que suba el petróleo?,sideways
1176,https://www.expansion.com/mercados/materias-primas/2019/06/30/5d18cca3468aebf10b8b467f.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-06-30,"OPEP y aliados, dispuestos a mantener el recorte de la oferta de crudo en 2019",sideways
1177,https://www.elconfidencial.com/mercados/2019-05-23/petroleo-precios-mercados-cronica-caidas_2019518/,XLE,Sector Energía,lateralizacion petroleo estable,2019-05-23,"El precio del crudo registra su mayor caída del año, con la guerra comercial de fondo",sideways
1178,https://www.expansion.com/mercados/materias-primas/2019/05/20/5ce25aed268e3ef06f8b45ff.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-05-20,El petr�leo se acerca a m�ximos anuales con Ir�n y la OPEP,sideways
1179,https://www.expansion.com/mercados/materias-primas/2019/04/23/5cbeb6d122601df0598b4577.html,XLE,Sector Energía,lateralizacion petroleo estable,2019-04-23,El petr�leo renueva m�ximos con los analistas divididos,sideways
1180,https://www.cnbc.com/2023/06/06/oil-prices-tick-down-with-opec-meeting-in-rear-view.html,XLE,Sector Energía,lateralizacion equilibrio oferta demanda,2023-06-06,Oil prices ease as economic fears overshadow Saudi output cut,sideways
1181,https://finance.yahoo.com/video/oil-prices-steady-economic-fears-151509641.html,XLE,Sector Energía,lateralizacion equilibrio oferta demanda,2023-06-07,Oil prices steady as economic fears offset Saudi output cut,sideways
1182,https://www.cnbc.com/2023/06/05/opec-oil-prices-pop-after-saudi-arabia-pledges-production-cuts.html,XLE,Sector Energía,lateralizacion equilibrio oferta demanda,2023-06-04,OPEC: Oil prices pop after Saudi Arabia pledges production cuts,sideways
1183,https://www.ft.com/content/41c3dd45-b950-420b-90ae-f9d0920352b7?syn-25a6b1a6=1,XLE,Sector Energía,lateralizacion equilibrio oferta demanda,2023-07-06,Stocks and bonds sink as investors brace for further Federal Reserve tightening,sideways
1184,https://www.investing.com/analysis/us-debt-ceiling-talks-in-focus-but-cpi-data-could-have-bigger-impact-on-markets-200637939,XLE,Sector Energía,lateralizacion equilibrio oferta demanda,2023-05-09,"U.S. Debt Ceiling Talks in Focus, but CPI Data Could Have Bigger Impact on Markets",sideways
1185,https://www.eleconomista.es/mercados-cotizaciones/noticias/12359164/07/23/los-dos-motivos-que-explican-la-frustracion-de-la-opep-para-impulsar-los-precios-del-crudo.html,XLE,Sector Energía,lateralizacion equilibrio oferta demanda,2023-07-07,Los dos motivos que explican la frustración de la OPEP+ para impulsar los precios del crudo,sideways
1186,https://www.expansion.com/economia/2023/06/06/647e2c8b468aeba0298b457e.html,XLE,Sector Energía,lateralizacion equilibrio oferta demanda,2023-06-05,La OPEP fracasa con su recorte en el objetivo de tensionar los precios,sideways
1187,https://cincodias.elpais.com/mercados-financieros/2023-06-05/el-recorte-drastico-de-la-opep-impulsan-los-precios-de-la-energia.html,XLE,Sector Energía,lateralizacion equilibrio oferta demanda,2023-06-05,El recorte drástico de la OPEP impulsa los precios de la energía,sideways
1188,https://www.elmundo.es/economia/macroeconomia/2023/05/27/6470e1c4fdddff2b728b45df.html,XLE,Sector Energía,lateralizacion equilibrio oferta demanda,2023-05-26,"El precio del gas toca fondo, pero no reconduce la inflación",sideways
1189,https://www.expansion.com/mercados/2023/05/31/6476ebe5e5fdea4a538b4571.html,XLE,Sector Energía,lateralizacion equilibrio oferta demanda,2023-05-31,El petr�leo agrava sus ca�das con la divisi�n de la OPEP+,sideways
1190,https://finance.yahoo.com/news/chips-look-cheap-demand-woes-133812201.html,SMH,Sector Semiconductores,caidas subidas tipos,2022-07-05,Chips Look Cheap But Demand Woes Keep Bulls Away,bearish
1191,https://www.cnbc.com/2022/07/20/global-chip-shortage-continues-amid-inflation-rising-rates-and-war-idc.html,SMH,Sector Semiconductores,caidas subidas tipos,2022-07-20,"Global chip shortage continues amid inflation, rising rates and war: IDC",bearish
1192,https://www.cnbc.com/2022/10/09/stock-futures-are-down-as-market-exits-rollercoaster-week.html,SMH,Sector Semiconductores,caidas subidas tipos,2022-10-09,"Nasdaq closes at 2-year low on Monday, hurt by slumping chip stocks",bearish
1193,https://www.cnbc.com/2022/08/08/stock-market-futures-open-to-close-news.html,SMH,Sector Semiconductores,caidas subidas tipos,2022-08-08,"Nasdaq falls more than 1% as chip stocks struggle, key inflation report looms",bearish
1194,https://finance.yahoo.com/news/micron-warns-challenging-market-means-110506815.html,SMH,Sector Semiconductores,caidas subidas tipos,2022-08-09,Micron’s Warning Adds to Evidence of Collapsing Chip Demand,bearish
1195,https://www.cnbc.com/2022/06/09/stock-market-news-open-to-close.html,SMH,Sector Semiconductores,caidas subidas tipos,2022-06-09,"Dow dives 800 points, S&P 500 posts worst week since January after inflation hits 40-year high",bearish
1196,https://www.investing.com/analysis/us-dollar-jumps-stocks-and-bonds-slide-on-fears-of-more-aggressive-fed-200625685,SMH,Sector Semiconductores,caidas subidas tipos,2022-06-13,"U.S. Dollar Jumps, Stocks And Bonds Slide On Fears Of More Aggressive Fed",bearish
1197,https://www.investing.com/analysis/trading-desk-notes-something-will-break-as-central-banks-tighten-into-a-recession-200625642,SMH,Sector Semiconductores,caidas subidas tipos,2022-06-12,Trading Desk Notes: Something Will Break As Central Banks Tighten Into A Recession,bearish
1198,https://finance.yahoo.com/video/tech-stocks-lose-over-1-132958166.html,SMH,Sector Semiconductores,caidas subidas tipos,2022-05-10,Tech stocks lose over $1 trillion in value over 3 days,bearish
1199,https://finance.yahoo.com/news/fed-casts-long-shadow-over-104643676.html,SMH,Sector Semiconductores,caidas subidas tipos,2022-04-29,Tech Stocks Lose $1.8 Trillion in a Month Thanks to Fed,bearish
1200,https://www.cnbc.com/2022/05/24/electronics-set-to-rise-as-chip-giants-like-tsmc-samsung-hike-prices.html,SMH,Sector Semiconductores,caidas subidas tipos,2022-05-24,"Electronics set to rise as chip giants like TSMC, Samsung hike prices",bearish
1201,https://www.cnbc.com/2022/01/28/big-swings-in-the-market-are-more-normal-than-investors-might-expect.html,SMH,Sector Semiconductores,caidas subidas tipos,2022-01-28,Big swings in the market are more normal than investors might expect,bearish
1202,https://www.cnbc.com/2022/10/10/stock-futures-are-little-changed-after-the-nasdaq-composite-closes-at-a-2-year-low.html,SMH,Sector Semiconductores,caidas subidas tipos,2022-10-10,"S&P 500 closes lower, notches 5-day losing streak ahead of key inflation report",bearish
1203,https://www.investing.com/analysis/down-50-advanced-micro-devices-looks-like-a-buy-200629399,SMH,Sector Semiconductores,caidas subidas tipos,2022-09-05,"Down 50%, Advanced Micro Devices Looks Like A Buy",bearish
1204,https://www.cnbc.com/2022/10/02/stock-market-futures-open-to-close-news.html,SMH,Sector Semiconductores,caidas subidas tipos,2022-10-02,"Stocks surge to kick off October and a new quarter as bond yields tumble, Dow closes up 760 points",bearish
1205,https://www.investing.com/analysis/crowdstrike-stock-still-not-cheap-enough-despite-record-selloff-200625905,SMH,Sector Semiconductores,caidas subidas tipos,2022-06-17,"CrowdStrike: Stock Still Not Cheap Enough, Despite Record Selloff",bearish
1206,https://www.cnbc.com/2022/10/12/stock-futures-are-up-as-investors-await-inflation-data.html,SMH,Sector Semiconductores,caidas subidas tipos,2022-10-12,Dow closes 800 points higher after a historic one-day turnaround,bearish
1207,https://www.investing.com/analysis/anticipating-a-bounce-in-micron-technology-shares-3-ways-to-play-the-rebound-200623290,SMH,Sector Semiconductores,caidas subidas tipos,2022-05-02,Anticipating A Bounce In Micron Technology Shares? 3 Ways To Play The Rebound,bearish
1208,https://cincodias.elpais.com/cincodias/2022/05/10/mercados/1652188635_190851.html,SMH,Sector Semiconductores,caidas subidas tipos,2022-05-11,La subida de tipos tumba el rally de las tecnológicas desde la pandemia,bearish
1209,https://www.expansion.com/mercados/2022/05/31/629616d7e5fdea980e8b466f.html,SMH,Sector Semiconductores,caidas subidas tipos,2022-05-31,Hay margen de subida en la tecnolog�a: el SOX busca la parte alta del canal bajista,bearish
1210,https://www.elconfidencial.com/economia/laissez-faire/2022-05-11/por-que-nasdaq-caidas_3422051/,SMH,Sector Semiconductores,caidas subidas tipos,2022-05-11,¿Por qué el Nasdaq ha caído un 25%?,bearish
1211,https://cincodias.elpais.com/cincodias/2022/02/17/mercados/1645121872_469149.html,SMH,Sector Semiconductores,caidas subidas tipos,2022-02-18,"Las tecnológicas pierden 3,7 billones desde máximos ante la subida de la deuda",bearish
1212,https://www.elespanol.com/invertia/mercados/20220516/mercados-tecnologicas-acciones-apple-amazon-google-desploman/672682814_0.html,SMH,Sector Semiconductores,caidas subidas tipos,2022-05-16,"Los mercados dan la espalda a las grandes tecnológicas: las acciones de Apple, Amazon y Google se desploman en 2022",bearish
1213,https://www.cnbc.com/2020/03/24/skyworks-ceo-supply-shock-caused-5g-rollout-delay-guidance-haircut.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-03-25,"Skyworks CEO: 'Supply shock' caused 5G rollout delay, guidance haircut",bearish
1214,https://finance.yahoo.com/news/apple-supply-chain-woes-linger-234838994.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-03-20,Apple’s Supply Chain Woes Linger Even as China Recovers,bearish
1215,https://finance.yahoo.com/news/broadcom-avgo-warns-disruptions-tech-211009905.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-04-17,Broadcom (AVGO) Warns About Disruptions in Tech Supply Chain,bearish
1216,https://finance.yahoo.com/news/broadcom-says-orders-require-six-183539722.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-04-17,Broadcom Sounds Alarm on Unforeseen Tech Industry Disruptions,bearish
1217,https://www.cnbc.com/2020/03/11/coronavirus-at-least-150-companies-have-warned-investors.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-03-11,Coronavirus: At least 150 companies have warned investors,bearish
1218,https://www.cnbc.com/2020/03/20/coronavirus-shocks-will-lead-to-massive-global-supply-chain-shuffle.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-03-20,Coronavirus shocks will lead to 'massive' global supply chain shuffle,bearish
1219,https://www.cnbc.com/2020/03/16/coronavirus-outbreaks-supply-hit-fading-but-not-demand-shock-economist.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-03-16,"Coronavirus outbreak's supply hit fading, but not demand shock: Economist",bearish
1220,https://www.cnbc.com/2020/03/23/coronavirus-and-markets-business-wont-be-back-to-normal-for-months.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-03-23,Coronavirus and markets: Business won't be back to normal for months,bearish
1221,https://www.cnbc.com/2020/03/02/the-rush-to-deploy-robots-in-china-amid-the-coronavirus-outbreak.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-03-02,The rush to deploy robots in China amid the coronavirus outbreak,bearish
1222,https://www.cnbc.com/2020/03/17/uaw-detroit-automakers-negotiate-rotating-partial-shutdowns-of-us-plants.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-03-18,"UAW, Detroit automakers negotiate rotating partial shutdowns of US plants",bearish
1223,https://www.cnbc.com/2020/03/17/coronavirus-live-updates.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-03-17,"Coronavirus updates: Virus reaches all 50 states, stock futures fall",bearish
1224,https://www.cnbc.com/2020/03/18/general-motors-ford-and-fiat-chrysler-to-close-all-us-factories-due-to-the-coronavirus-sources-say.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-03-18,"Coronavirus: GM, Ford and Fiat Chrysler to close all US factories",bearish
1225,https://www.cnbc.com/2020/03/19/tesla-temporarily-suspending-production-at-bay-area-factory-amid-coronavirus-outbreak.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-03-19,Tesla suspends Fremont production to Mar. 23 amid coronavirus outbreak,bearish
1226,https://www.cnbc.com/2020/04/12/smithfield-shutting-us-pork-plant-indefinitely-warns-of-meat-shortages-during-pandemic.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-04-12,"Smithfield shutting U.S. pork plant indefinitely, warns of meat shortages during pandemic",bearish
1227,https://www.cnbc.com/2020/03/23/boeing-plans-two-week-shutdown-of-factories-in-puget-sound-area-because-of-coronavirus.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-03-23,Coronavirus fallout: Boeing plans two-week shutdown of factories in Seattle area,bearish
1228,https://www.ft.com/content/d5f05b5c-7db8-11ea-8fdb-7ec06edeef84?syn-25a6b1a6=1,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-04-14,The world economy is now collapsing,bearish
1229,https://www.elconfidencial.com/tecnologia/2020-04-06/sector-tecnologico-primeros-en-recuperarse_2535007/,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-04-06,Por qué el sector tecnológico va a ser de los primeros en recuperarse del coronavirus,bearish
1230,https://www.expansion.com/economia-digital/companias/2020/03/28/5e7ce780e5fdea58618b4618.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-03-28,El mercado de smartphones sufre su mayor ca�da a causa del coronavirus,bearish
1231,https://www.elespanol.com/omicrono/20200310/nikon-retrasa-camara-estrella-coronavirus-podria-retrasarse/473702903_0.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-03-10,"Nikon retrasa su cámara estrella por el coronavirus, ¿podría retrasarse el iPhone 12?",bearish
1232,https://cincodias.elpais.com/cincodias/2020/03/18/companias/1584529344_829937.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-03-18,Casi una decena de fabricantes de coches cierra sus plantas en Europa,bearish
1233,https://www.elespanol.com/invertia/empresas/20200313/coronavirus-ahoga-cadena-suministro-industria-automovilistica/474204298_0.html,SMH,Sector Semiconductores,caidas covid shock supply chain,2020-03-13,El coronavirus ahoga la cadena de suministro de la industria automovilística,bearish
1234,https://www.cnbc.com/2018/10/24/chip-stocks-suffer-their-biggest-drop-in-nearly-10-years.html,SMH,Sector Semiconductores,caidas guerra comercial eeuu-china,2018-10-24,Chip stocks suffer their biggest drop in nearly 10 years,bearish
1235,https://www.cnbc.com/2018/10/26/the-slump-in-chip-stocks-may-be-a-sign-the-us-economy-is-slowing-down.html,SMH,Sector Semiconductores,caidas guerra comercial eeuu-china,2018-10-26,The slump in chip stocks may be a sign the US economy is slowing down,bearish
1236,https://www.cnbc.com/2018/11/27/us-china-tensions-put-chipmakers-apple-in-hot-water-ahead-of-g-20.html,SMH,Sector Semiconductores,caidas guerra comercial eeuu-china,2018-11-27,"US-China tensions put chipmakers, Apple in hot water ahead of G-20",bearish
1237,https://www.cnbc.com/2018/10/26/the-chip-stocks-telegraphed-this-sell-off-back-in-early-september.html,SMH,Sector Semiconductores,caidas guerra comercial eeuu-china,2018-10-26,Chip stocks telegraphed this sell-off back in early September,bearish
1238,https://www.cnbc.com/2018/12/06/huawei-cfo-arrest-sends-global-chip-stocks-plunging.html,SMH,Sector Semiconductores,caidas guerra comercial eeuu-china,2018-12-06,Huawei CFO arrest sends global chip stocks plunging,bearish
1239,https://www.cnbc.com/2018/09/06/tech-stocks-could-be-more-vulnerable-if-trade-wars-accelerate--.html,SMH,Sector Semiconductores,caidas guerra comercial eeuu-china,2018-09-06,Tech stock sell-off could be just beginning if China trade war worsens,bearish
1240,https://www.cnbc.com/2018/09/07/tech-in-cross-hairs-after-its-worst-week-since-march.html,SMH,Sector Semiconductores,caidas guerra comercial eeuu-china,2018-09-07,Tech in trade crosshairs after its worst week since March,bearish
1241,https://finance.yahoo.com/news/us-sino-trade-war-escalates-170005921.html,SMH,Sector Semiconductores,caidas guerra comercial eeuu-china,2018-09-18,US-Sino Trade War Escalates: Most Vulnerable Sector ETFs,bearish
1242,https://finance.yahoo.com/news/chip-stocks-see-worst-day-151503245.html,SMH,Sector Semiconductores,caidas guerra comercial eeuu-china,2018-10-25,Chip Stocks See Worst Day in a Decade: ETFs in Focus,bearish
1243,https://www.cnbc.com/2018/09/10/apple-supplier-shares-slide-after-trump-tells-the-tech-giant-to-make-its-products-in-the-us.html,SMH,Sector Semiconductores,caidas guerra comercial eeuu-china,2018-09-10,Apple supplier shares slide after Trump tells the tech giant to make its products in the US,bearish
1244,https://www.cnbc.com/2018/09/11/correction-in-chip-sector-inevitable-with-or-without-a-trade-war-clsa.html,SMH,Sector Semiconductores,caidas guerra comercial eeuu-china,2018-09-11,Correction in chip sector inevitable with or without a trade war: CLSA,bearish
1245,https://www.cnbc.com/2018/10/10/chip-stocks-are-getting-massacred-in-october--including-amd--on-rising-rates-downturn-fears.html,SMH,Sector Semiconductores,caidas guerra comercial eeuu-china,2018-10-10,"Chip stocks are getting massacred in October on rising rates, downturn fears",bearish
1246,https://www.marketwatch.com/story/chip-related-stocks-look-at-worst-day-in-nearly-two-months-on-forecast-weakness-2018-09-06,SMH,Sector Semiconductores,caidas guerra comercial eeuu-china,2018-09-07,"Micron, KLA-Tencor warnings send chip-related stocks to worst day in more than two months",bearish
